Bin lower boundary,Bin upper boundary,mass fraction,
63.1,63.2,0.00039729
63.2,63.3,0.00039584
63.3,63.4,0.00039439
63.4,63.5,0.00039294
63.5,63.6,0.0003915
63.6,63.7,0.00039007
63.7,63.8,0.00038863
63.8,63.9,0.00038721
63.9,64,0.00038578
64,64.1,0.00038436
64.1,64.2,0.00038295
64.2,64.3,0.00038154
64.3,64.4,0.00038013
64.4,64.5,0.00037873
64.5,64.6,0.00037733
64.6,64.7,0.00037594
64.7,64.8,0.00037455
64.8,64.9,0.00037316
64.9,65,0.00037178
65,65.1,0.0003704
65.1,65.2,0.00036903
65.2,65.3,0.00036766
65.3,65.4,0.0003663
65.4,65.5,0.00036493
65.5,65.6,0.00036358
65.6,65.7,0.00036222
65.7,65.8,0.00036088
65.8,65.9,0.00035953
65.9,66,0.00035819
66,66.1,0.00035685
66.1,66.2,0.00035552
66.2,66.3,0.00035419
66.3,66.4,0.00035287
66.4,66.5,0.00035155
66.5,66.6,0.00035023
66.6,66.7,0.00034892
66.7,66.8,0.00034761
66.8,66.9,0.0003463
66.9,67,0.000345
67,67.1,0.0003437
67.1,67.2,0.00034241
67.2,67.3,0.00034112
67.3,67.4,0.00033984
67.4,67.5,0.00033855
67.5,67.6,0.00033728
67.6,67.7,0.000336
67.7,67.8,0.00033473
67.8,67.9,0.00033347
67.9,68,0.0003322
68,68.1,0.00033094
68.1,68.2,0.00032969
68.2,68.3,0.00032844
68.3,68.4,0.00032719
68.4,68.5,0.00032595
68.5,68.6,0.00032471
68.6,68.7,0.00032347
68.7,68.8,0.00032224
68.8,68.9,0.00032101
68.9,69,0.00031979
69,69.1,0.00031857
69.1,69.2,0.00031735
69.2,69.3,0.00031613
69.3,69.4,0.00031492
69.4,69.5,0.00031372
69.5,69.6,0.00031252
69.6,69.7,0.00031132
69.7,69.8,0.00031012
69.8,69.9,0.00030893
69.9,70,0.00030774
70,70.1,0.00030656
70.1,70.2,0.00030538
70.2,70.3,0.0003042
70.3,70.4,0.00030303
70.4,70.5,0.00030186
70.5,70.6,0.00030069
70.6,70.7,0.00029953
70.7,70.8,0.00029837
70.8,70.9,0.00029721
70.9,71,0.00029606
71,71.1,0.00029491
71.1,71.2,0.00029377
71.2,71.3,0.00029263
71.3,71.4,0.00029149
71.4,71.5,0.00029035
71.5,71.6,0.00028922
71.6,71.7,0.00028809
71.7,71.8,0.00028697
71.8,71.9,0.00028585
71.9,72,0.00028473
72,72.1,0.00028362
72.1,72.2,0.00028251
72.2,72.3,0.0002814
72.3,72.4,0.0002803
72.4,72.5,0.0002792
72.5,72.6,0.0002781
72.6,72.7,0.00027701
72.7,72.8,0.00027592
72.8,72.9,0.00027483
72.9,73,0.00027375
73,73.1,0.00027267
73.1,73.2,0.0002716
73.2,73.3,0.00027052
73.3,73.4,0.00026945
73.4,73.5,0.00026839
73.5,73.6,0.00026732
73.6,73.7,0.00026627
73.7,73.8,0.00026521
73.8,73.9,0.00026416
73.9,74,0.00026311
74,74.1,0.00026206
74.1,74.2,0.00026102
74.2,74.3,0.00025998
74.3,74.4,0.00025894
74.4,74.5,0.00025791
74.5,74.6,0.00025688
74.6,74.7,0.00025585
74.7,74.8,0.00025483
74.8,74.9,0.00025381
74.9,75,0.00025279
75,75.1,0.00025178
75.1,75.2,0.00025077
75.2,75.3,0.00024976
75.3,75.4,0.00024876
75.4,75.5,0.00024775
75.5,75.6,0.00024676
75.6,75.7,0.00024576
75.7,75.8,0.00024477
75.8,75.9,0.00024378
75.9,76,0.0002428
76,76.1,0.00024182
76.1,76.2,0.00024084
76.2,76.3,0.00023986
76.3,76.4,0.00023889
76.4,76.5,0.00023792
76.5,76.6,0.00023695
76.6,76.7,0.00023599
76.7,76.8,0.00023503
76.8,76.9,0.00023407
76.9,77,0.00023312
77,77.1,0.00023217
77.1,77.2,0.00023122
77.2,77.3,0.00023027
77.3,77.4,0.00022933
77.4,77.5,0.00022839
77.5,77.6,0.00022746
77.6,77.7,0.00022652
77.7,77.8,0.00022559
77.8,77.9,0.00022467
77.9,78,0.00022374
78,78.1,0.00022282
78.1,78.2,0.0002219
78.2,78.3,0.00022099
78.3,78.4,0.00022008
78.4,78.5,0.00021917
78.5,78.6,0.00021826
78.6,78.7,0.00021736
78.7,78.8,0.00021646
78.8,78.9,0.00021556
78.9,79,0.00021467
79,79.1,0.00021378
79.1,79.2,0.00021289
79.2,79.3,0.000212
79.3,79.4,0.00021112
79.4,79.5,0.00021024
79.5,79.6,0.00020936
79.6,79.7,0.00020849
79.7,79.8,0.00020762
79.8,79.9,0.00020675
79.9,80,0.00020589
80,80.1,0.00020502
80.1,80.2,0.00020416
80.2,80.3,0.00020331
80.3,80.4,0.00020245
80.4,80.5,0.0002016
80.5,80.6,0.00020075
80.6,80.7,0.00019991
80.7,80.8,0.00019906
80.8,80.9,0.00019823
80.9,81,0.00019739
81,81.1,0.00019655
81.1,81.2,0.00019572
81.2,81.3,0.00019489
81.3,81.4,0.00019407
81.4,81.5,0.00019324
81.5,81.6,0.00019242
81.6,81.7,0.00019161
81.7,81.8,0.00019079
81.8,81.9,0.00018998
81.9,82,0.00018917
82,82.1,0.00018836
82.1,82.2,0.00018756
82.2,82.3,0.00018676
82.3,82.4,0.00018596
82.4,82.5,0.00018516
82.5,82.6,0.00018437
82.6,82.7,0.00018358
82.7,82.8,0.00018279
82.8,82.9,0.000182
82.9,83,0.00018122
83,83.1,0.00018044
83.1,83.2,0.00017966
83.2,83.3,0.00017889
83.3,83.4,0.00017812
